stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
907,37ASO,37TH & ASH EB,,32.051347,-81.078397,,,,
908,CPMCDOB,CHATHAM PKWY & MERSEY SB,,32.049432,-81.165973,,,,
911,OGEFDOB,OGEECHEE & CHURCH WB,,32.047455,-81.16913,,,,
912,OGE2PSOB,OGEECHEE & PAWN SHOP WB,,32.046779,-81.171811,,,,
913,OGERIOB,OGEECHEE & RIDGE WB,,32.04614,-81.174523,,,,
914,OGECSOB,OGEECHEE & CHEVRON STA WB,,32.044932,-81.179501,,,,
915,37BEO,37TH & BEE EB,,32.050557,-81.075396,,,,
916,OGEFAOB,OGEECHEE & FALL WB,,32.04395,-81.183542,,,,
917,OGEEFOB,OGEECHEE & EXPRESS FOOD MKT WB,,32.043283,-81.186169,,,,
918,OGEPEOB,OGEECHEE & PLANTATION EST WB,,32.042166,-81.190572,,,,
919,OGEA1OB,OGEECHEE & A1 BLDGS WB,,32.040976,-81.195624,,,,
920,OGESCOB,OGEECHEE & SALT CREEK WB,,32.040442,-81.199442,,,,
921,BEE38O,BEE & 38TH SB,,32.049543,-81.075343,,,,
923,OGEDFOB,OGEECHEE & DEAN FOREST WB,,32.039346,-81.208057,,,,
924,OGEDSOB,OGEECHEE & DESOTO SHOPPING CTR WB,,32.0382,-81.213364,,,,
925,OGEELOB,OGEECHEE & ELK SB,,32.032529,-81.218981,,,,
926,OGECROB,OGEECHEE & COTTONVALE SB,US-17 & ELK RD,32.030014,-81.220881,,,,
927,BEE40O,BEE & 4OTH SB,,32.048125,-81.075853,,,,
928,OGEBROB,OGEECHEE & BERWICK SB,,32.024219,-81.225231,,,,
929,OGELDOB,OGEECHEE & LARCHMONT SB,,32.017768,-81.230175,,,,
930,QUA17,QUACCO & HWY 17 WB,,32.014944,-81.233977,,,,
931,BEE42O,BEE & 42ND SB,,32.046725,-81.076353,,,,
933,QUAWW,QUACCO & WINDING WB,,32.018314,-81.237632,,,,
934,QUASB,QUACCO & SEA BREEZE MOBILE PK WB,,32.020348,-81.239837,,,,
935,QUALW,QUACCO & LOCH WB,,32.021862,-81.241457,,,,
936,QUAHC,QUACCO & HOLIDAY WB,,32.024963,-81.244814,,,,
937,VICGRE,VICTORY & GRENOBLE EB,,32.045289,-81.075087,,,,
938,QUALS,QUACCO & LAUREL WOODS WB,,32.027803,-81.247554,,,,
940,VICHIE,VICTORY & HIBUSCUS EB,,32.044741,-81.073183,,,,
941,QUARE,QUACCO & GOODALE EB,,32.030832,-81.250603,,,,
942,QUALE,QUACCO & LAUREL WOODS EB,,32.028296,-81.248087,,,,
943,QUALGSB,QUACCO & LAUREL GREEN EB,,32.025652,-81.245528,,,,
944,QUALCSB,QUACCO & LOCH EB,,32.022445,-81.242182,,,,
946,QUASBSB,QUACCO & SEA BREEZE EB,,32.020608,-81.240178,,,,
947,QUAFMH,QUACCO & FOSS MOBILE HOME EB,,32.018815,-81.238218,,,,
948,QUASHSB,QUACCO & SHADY ACRES EB,,32.016154,-81.235383,,,,
949,VICWAE,VICTORY & WALLIN EB,,32.043162,-81.068182,,,,
951,OGEBUR,OGEECHEE & BURTON SB,,32.012503,-81.234163,,,,
952,OGELNOB,OGEECHEE & LITTLE NECK SB,ATLANTIC COASTAL HWY & QUACCO RD,32.002729,-81.245734,,,,
954,OGESSOB,OGEECHEE & S&S TRAILERS SB,,31.998502,-81.251648,,,,
956,OGESWOB,OGEECHEE & SOUTHWEST MIDDLE SCH SB,,31.996731,-81.264233,,,,
957,CBBAOB,OGEECHEE & BAMBOO FARM WB,OCEAN HWY & BEL AIRE DR,31.996204,-81.267953,,,,
958,CBBROB,CANEBRAKE & BAMBOO FARM WB,CANEBRAKE RD & CHIEF OF LOVE RD,31.996774,-81.270411,,,,
959,CBSBCOB,CANEBRAKE & SHILOH BAPTIST WB,,31.999556,-81.275277,,,,
960,CBCDCC,CANEBRAKE & CURTIS DAY CARE WB,,32.000809,-81.277492,,,,
961,CBREOB,CANEBRAKE & RESIDENT 321 WB,,32.001945,-81.279504,,,,
962,CBSOOB,CANEBRAKE & SONIC WB,,32.00284,-81.28107,,,,
963,VICSHE,VICTORY & SHUPTRINE EB,,32.0395,-81.061534,,,,
964,GATRIOB,GATEWAY & SCOTTISH INN SB,GATEWAY BLVD S & BASIN RD,32.002327,-81.281919,,,,
965,JUVECT,JUVENILE COURT,CARL GRIFFIN DR & ZUBLEY ST,32.063189,-81.16651,,,,
966,VICDWE,VICTORY & DOWNING EB,,32.038243,-81.05947,,,,
968,VICWHE,VICTORY & WHATLEY EB,,32.035828,-81.05546,,,,
969,WHASHW,WHATLEY & SHELL SB,,32.03354,-81.057152,,,,
970,WHASUW,WHATLEY & SUNSET SB,,32.030659,-81.05745,,,,
971,WHAOW,WHATLEY & OWENS SB,,32.028693,-81.05762,,,,
973,FALWHA,FALLIGANT & WHATLEY,,32.025382,-81.057355,,,,
976,COLOWE,COLLEGE & OWENS NB,,32.028092,-81.055291,,,,
977,OWEWIN,OWENS & WHATLEY WB,,32.028909,-81.05744,,,,
978,WHABEL,WHATLEY & BELL NB,,32.030228,-81.057461,,,,
979,WHASHEA,WHATLEY & SHELL NB,,32.033145,-81.057194,,,,
980,WHAROE,WHATLEY & ROWLAND NB,,32.035092,-81.055896,,,,
981,VICWHW,VICTORY & WHATLEY WB,,32.036214,-81.0558,,,,
983,VICEVW,VICTORY & EVERGREEN WB,,32.038306,-81.059225,,,,
984,VICSHW,VICTORY & SHUPTRINE WB,,32.039562,-81.061331,,,,
986,VICWAW,VICTORY & WALLIN WB,,32.042955,-81.06731,,,,
987,VICLIW,VICTORY & LIMERICK WB,,32.044329,-81.071151,,,,
988,VICHIW,VICTORY & HIBISCUS WB,,32.044876,-81.073076,,,,
989,VICPAL,VICTORY & PALM WB,,32.045648,-81.075662,,,,
990,BEE42I,BEE & 42ND NB,,32.046886,-81.076247,,,,
992,BEE38I,BEE & 38TH NB,,32.049363,-81.075375,,,,
993,37WBEE,37TH & BEE WB,,32.050656,-81.075619,,,,
994,37WASH,37TH & ASH WB,,32.051338,-81.078269,,,,
995,37WCED,37TH & CEDAR WB,,32.051786,-81.079939,,,,
998,37WPAU,37TH & PAULSEN WB,,32.053787,-81.087516,,,,
999,37WATL,37TH & ATLANTIC WB,,32.054433,-81.089771,,,,
1001,37WEBR,37TH & E BROAD WB,,32.055231,-81.092559,,,,
1003,AHEBWIB,AL HENDERSON & BEST WESTERN NB,,32.006254,-81.279101,,,,
1004,AHECLIB,AL HENDERSON & CLARION HOTEL NB,,32.007112,-81.276349,,,,
1005,AHELGIB,AL HENDERSON & LINKS AT GEORGETOWN EB,GATEWAY BLVD E & UNNAMED ST,32.005518,-81.274388,,,,
1007,AHERRIB,AL HENDERSON & RED ROOF INN EB,AL HENDERSON BLVD & GATEWAY BLVD E,32.004145,-81.274332,,,,
1008,EBR35,E BROAD & 35TH NB,,32.05708,-81.092124,,,,
1009,EBR33,E BROAD & 33RD NB,,32.058282,-81.091688,,,,
1011,AHEORIB,AL HENDERSON & OAKMOUNT EB,,32.002166,-81.261173,,,,
1012,AHEPPIB,AL HENDERSON & POTTER'S PLACE EB,,32.002449,-81.258398,,,,
1013,AHEBTIB,AL HENDERSON &  BROWN THRUSH EB,,32.004338,-81.255574,,,,
1014,AHESCIB,AL HENDERSON & SAVANNAH CHRISTIAN EB,,32.005943,-81.250899,,,,
1015,EBRANL,E BROAD & ANDERSON LANE NB,,32.060077,-81.091028,,,,
1016,OGEKELIB,OGEECHEE & 204 EB,,31.998385,-81.251339,,,,
1017,OGEDVIB,OGEECHEE & DAN VADEN EB,,31.997722,-81.256207,,,,
1018,OGEOGIB,OGEECHEE & OLD GROVE POINT NB,,32.003269,-81.244746,,,,
1019,OGECOIB,OGEECHEE & COHEN NB,,32.004429,-81.243515,,,,
1020,OGEBRIB,OGEECHEE & BURTON NB,,32.011874,-81.234566,,,,
1021,HENEBR,HENRY & E BROAD WB,,32.061495,-81.091146,,,,
1023,HENHAB,HENRY & HABERSHAM WB,,32.062105,-81.093402,,,,
1025,HENBAR,HENRY & BARNARD WB,,32.063782,-81.09999,,,,
1026,HENMON,HENRY & MONTGOMERY WB,,32.064365,-81.102076,,,,
1028,OGEBPIB,OGEECHEE & BERWICK NB,,32.022809,-81.226271,,,,
1030,OGECTIB,OGEECHEE & COTTONVALE NB,,32.028837,-81.221666,,,,
1031,OGEMOIB,OGECHEE & MOOSE NB,,32.034425,-81.217453,,,,
1032,OGEDIIB,OGEECHEE & DERRICK INN NB,,32.036914,-81.215362,,,,
1033,OGEDFIB,OGEECHEE & DEAN FOREST NB,,32.039319,-81.207908,,,,
1034,AFH,W ANDERSON & MLK WB,,32.06397,-81.10381,,,,
1036,OGESCIB,OGEECHEE & SALT CREEK NB,,32.040316,-81.20008,,,,
1039,OGETOIB,OGEECHEE & TOWER NB,,32.041733,-81.192156,,,,
1040,OGESHIB,OGEECHEE & SANDMAN HOTEL NB,,32.042617,-81.188647,,,,
1041,OGEPAIB,OGEECHEE & PALM HARBOR HOMES NB,,32.043112,-81.186679,,,,
1042,OGEBUIB,OGEECHEE & BUCKHALTER NB,,32.043752,-81.184127,,,,
1043,OGEE31,OGEECHEE & 31ST SB,,32.063879,-81.10647,,,,
1044,OGECHIB,OGEECHEE & CHEVRON NB,,32.044869,-81.179628,,,,
1045,OGERRIB,OGEECHEE & RIDGE NB,,32.045969,-81.175044,,,,
1048,OGEHCIB,OGEECHEE & HEATHCOTE NB,,32.04686,-81.171332,,,,
1049,OGEHIB,OGEECHEE & HERNANDEZ COLLISION NB,,32.047392,-81.169205,,,,
1050,OGE35I,OGEECHEE & 35TH SB,,32.061607,-81.10979,,,,
1051,OGE37I,OGEECHEE & 37TH SB,,32.060296,-81.111704,,,,
1052,OGE39I,OGEECHEE & 39TH SB,,32.058905,-81.113694,,,,
1054,W41HOP,W 41ST & HOPKINS EB,,32.057244,-81.114438,,,,
1055,HOPVIC,HOPKINS & VICTORY SB,,32.056266,-81.114533,,,,
1056,HOP45I,HOPKINS & 45TH SB,,32.054507,-81.11516,,,,
1058,HOP49I,HOPKINS & 49TH SB,,32.051769,-81.11618,,,,
1059,AMACAT,AMARANTH & CAITHNESS EB,,32.050925,-81.11569,,,,
1061,STEW51,STEVENS & 51ST SB,,32.049714,-81.115391,,,,
1063,OGETHIB,OGEECHEE & THUNDERBIRD HOTEL NB,,32.050382,-81.156313,,,,
1064,OGECDIB,OGEECHEE & CONTRACTORS DEPOT NB,,32.051417,-81.151675,,,,
1066,OGESAIB,OGEECHEE & SAMS CLUB NB,,32.053127,-81.144473,,,,
1068,OGERWIB,OGEECHEE & RED AND WHITE NB,US-80 & MILLEN ST,32.054999,-81.137026,,,,
1069,OGETRIB,OGEECHEE & TREMONT NB,,32.05589,-81.132547,,,,
1070,OGEDAIB,OGECHEE & DAWES NB,,32.056683,-81.126355,,,,
1074,OGE@39IB,OGEECHEE & 39TH NB,,32.058932,-81.113577,,,,
1083,MLKGWIB,MLK & GWINNETT NB,,32.068502,-81.101673,,,,
1084,MLKHAIB,MLK & HALL NB,,32.069507,-81.101322,,,,
1085,MLKHUIB,MLK & HUNTINGDON NB,,32.07054,-81.100929,,,,
1086,MLKGAIB,MLK & GASTON NB,,32.071527,-81.100578,,,,
1087,MLKTAIB,MLK & TAYLOR NB,,32.072945,-81.100057,,,,
1088,MLKCHIB,MLK & CHARLTON NB,,32.074569,-81.099429,,,,
1089,HODMOB,HODGSON MEMORIAL & MALL WAY SB,,32.001788,-81.113143,,,,
1090,LARWR,LARGO & WINDSOR WB,STILLWOOD DR & LARGO DR,31.972219,-81.151511,,,,
1091,GREWBOB,GREENBRIAR & WHITE BLUFF EB,,31.964321,-81.135911,,,,
1092,HERPAK,HERITAGE PARK NURSING HOME,,31.968935,-81.136202,,,,
1093,CBBST,COFFEE BLUFF MARINA,E BACK ST & LEE ST,31.937058,-81.153208,,,,
1095,GRWBIB,GREENBRIAR & WHITE BLUFF NB,,31.964043,-81.135539,,,,
1096,WBWIB,WHITE BLUFF & WINDSOR NB,,31.973093,-81.132835,,,,
1101,WHIHSOB,WHITE BLUFF & HERITAGE APTS SB,,31.99576,-81.125495,,,,
1102,WHIEOOB,WHITE BLUFF & ENGLISH OAKS SB,,31.993327,-81.127152,,,,
1103,WHITCOB,WHITE BLUFF & TELEVISION SB,,31.991074,-81.128043,,,,
1104,WHITIOB,WHITE BLUFF & TIBET SB,,31.988461,-81.128818,,,,
1105,WHIFSOB,WHITE BLUFF & FIRE STATION SB,WHITE BLUFF RD & LORWOOD DR,31.987106,-81.129146,,,,
1106,WHIMAOB,WHITE BLUFF & MAGNOLIA SB,WHITE BLUFF RD & TIBET AVE,31.985553,-81.129581,,,,
1108,WHIBLOB,WHITE BLUFF & BLISS SB,,31.982213,-81.13045,,,,
1109,WHIWBOB,WHITE BLUFF & WHITE BLUFF CHURCH SB,WHITE BLUFF RD & UNNAMED ST,31.97856,-81.131447,,,,
1110,WHIHOOB,WHITE BLUFF & HOLLAND SB,,31.976881,-81.131882,,,,
1111,WHIAUOB,WHITE BLUFF & AUSTIN SB,,31.975041,-81.132444,,,,
1112,WINWHOB,WINDSOR & WHITE BLUFF SB,WINDSOR RD & JUNIPER CIR,31.973308,-81.133282,,,,
1113,WINJUOB,WINDSOR & JUNIPER WB,WINDSOR RD & JUNIPER CIR,31.97432,-81.137099,,,,
1114,WINDWOO,WINDSOR & WOODLEY WB,WINDSOR RD & WOODLEY RD,31.974131,-81.138215,,,,
1115,WINDBRI,WINDSOR & BRIARCLIFF WB,WINDSOR RD & BRIARCLIFF CIR,31.973708,-81.140447,,,,
1116,WINDSTI,WINDSOR & STILLWOOD WB,WINDSOR RD & STILLWOOD DR,31.973131,-81.143401,,,,
1117,WINDDEE,WINDSOR & DEERFIELD WB,WINDSOR RD & DEERFIELD RD,31.972456,-81.147398,,,,
1118,LARGBSU,LARGO & BERKSHIRE SUBDIVISION SB,,31.969247,-81.152954,,,,
1119,LARGHC,LARGO & HOVER CREEK SB,,31.966564,-81.152802,,,,
1120,LARGOST,LARGO & STILLWOOD SB,LARGO DR & STILLWOOD DR,31.962194,-81.150778,,,,
1121,STILLOM,STILLWOOD & OLD MILL EB,,31.962914,-81.14691,,,,
1122,CEDGRGR,CEDAR GROVE & GREENBRIAR EB,,31.966327,-81.143789,,,,
1123,GREENGL,GREENBRIAR DR & GREENBRIAR LN EB,,31.965396,-81.139536,,,,
1124,GREENR,GREENBRIAR & RESIDENCE 17 EB,,31.964769,-81.137389,,,,
1125,COFBOOB,COFFEE BLUFF & BORDEAUX SB,,31.96188,-81.13627,,,,
1126,COFSNOB,COFFEE BLUFF & S NICHOLSON SB,,31.960353,-81.136918,,,,
1127,COFMIOB,COFFEE BLUFF & MILL SB,,31.959024,-81.139287,,,,
1128,COFMHOB,COFFEE BLUFF & MOUNT HERMAN BAPTIST SB,,31.958133,-81.141645,,,,
1129,COFCWOB,COFFEE BLUFF & COUNTRYWALK SB,OLD COFFEE BLUFF RD & WHITE BLUFF AVE,31.947987,-81.146726,,,,
1131,COFVCOB,COFFEE BLUFF & VERNON CROSS SB,,31.940229,-81.150778,,,,
1132,COFCWIB,COFFEE BLUFF & COFFEE WOOD NB,,31.939501,-81.15134,,,,
1133,COFROIB,COFFEE BLUFF & ROSE DHU 1 NB,,31.941603,-81.149621,,,,
1134,COFRD2I,COFFEE BLUFF & ROSE DHU 2 NB,,31.942375,-81.149186,,,,
1135,COFRE14,COFFEE BLUFF & RESIDENCE 14401 NB,,31.944602,-81.148285,,,,
1137,COFCDIB,COFFEE BLUFF & COUNTRY WALK NB,,31.94981,-81.146186,,,,
1138,COFFEIB,COFFEE BLUFF & FELT NB,,31.952817,-81.145487,,,,
1139,COFVEIB,COFFEE BLUFF & VERNON RIVER NB,,31.956283,-81.14362,,,,
1140,WHIOCIB,WHITE BLUFF & OLD COFFEE BLUFF NB,,31.957936,-81.141964,,,,
1141,COFBOIB,COFFEE BLUFF & BORDEAUX NB,,31.961539,-81.136313,,,,
1142,WHIDAIB,WHITE BLUFF & DAVIDSON NB,,31.969547,-81.133959,,,,
1143,WHIREIB,WHITE BLUFF & RENDANT NB,,31.972033,-81.133132,,,,
1144,WHIAUIB,WHITE BLUFF & AUSTIN NB,,31.975095,-81.132359,,,,
1145,WHITCIB,WHITE BLUFF & TURTLE CREEK NB,,31.98014,-81.13081,,,,
1146,WHISBIB,WHITE BLUFF & BLISS NB,,31.98154,-81.130429,,,,
1147,WHIWIIB,WHITE BLUFF & WILSHIRE NB,,31.983084,-81.130047,,,,
1148,WHISFIB,WHITE BLUFF & FIRE DEPT NB,,31.984548,-81.129634,,,,
1149,WHILOIB,WHITE BLUFF & LORWOOD NB,,31.988049,-81.1287,,,,
1150,WHITVIB,WHITE BLUFF & TELEVISION NB,,31.990661,-81.127926,,,,
1151,WHIDYIB,WHITE BLUFF & DYCHESS NB,,31.993758,-81.126748,,,,
1152,WHIHEIB,WHITE BLUFF & HERITAGE APTS NB,,31.995617,-81.125293,,,,
1153,WHIWEIB,WHITE BLUFF & WESLEY NB,,31.996991,-81.123284,,,,
1154,MONCIIB,MONTGOMERY CROSS & CINDY EB,,31.998033,-81.121233,,,,
1155,ANDWAT,ANDERSON & WATERS EB,,32.058077,-81.081962,,,,
1156,PWJM,PENN WALLER & JOHNNY MERCER SB,,32.017336,-80.976494,,,,
1157,WALJM,WALTHOUR & JOHNNY MERCER NB,,32.023556,-80.965925,,,,
1158,HENWAT,HENRY & WATERS WB,,32.058849,-81.08144,,,,
1161,PRIHARI,PRICE & HARRIS SB,,32.072427,-81.088647,,,,
1162,PRIJONE,PRICE & JONES SB,,32.071116,-81.089115,,,,
1163,PRIGORD,PRICE & GORDON SB,,32.069761,-81.089647,,,,
1164,PRIHUN,PRICE & HUNTINGDON SB,,32.067769,-81.090381,,,,
1165,PRIGWI,PRICE & GWINNETT SB,,32.065947,-81.091062,,,,
1166,HABGWS,HABERSHAM & GWINNETT SB,HABERSHAM ST & E GWINNETT ST,32.065767,-81.092211,,,,
1167,HABWAL,HABERSHAM & WALDBURG SB,E WALDBURG ST & HABERSHAM ST,32.064439,-81.092711,,,,
1168,HABPARK,HABERSHAM & PARK SB,,32.063003,-81.0932,,,,
1169,HABHEN,HABERSHAM & HENRY SB,HABERSHAM ST & E HENRY ST,32.062267,-81.093519,,,,
1170,ANDEBR,ANDERSON & E BROAD EB,,32.060526,-81.090997,,,,
1171,ANDLEG,ANDERSON & LE GRAND EB,,32.059934,-81.088921,,,,
1172,ANDATL,ANDERSON & ATLANTIC EB,,32.059665,-81.0879,,,,
1174,ANDHAR,ANDERSON & HARMON EB,,32.058598,-81.084047,,,,
1175,ANDLIVO,ANDERSON & LIVE OAK EB,E ANDERSON ST & LIVE OAK ST,32.05753,-81.079897,,,,
1176,ANDCED,ANDERSON & CEDAR EB,,32.057046,-81.07812,,,,
1178,ANDDIE,ANDERSON & DIETER EB,,32.056175,-81.074822,,,,
1179,ANDBEE,ANDERSON & BEE EB,,32.055816,-81.073343,,,,
1182,ANDSKID,ANDERSON & SKIDAWAY EB,,32.055116,-81.068352,,,,
1183,SKIDUR,SKIDAWAY & DURANT SB,,32.053429,-81.067182,,,,
1185,SKIAVA,SKIDAWAY & AVALON SB,,32.050153,-81.06548,,,,
1186,SKI36OB,SKIDAWAY & 36TH SB,,32.048161,-81.064682,,,,
1187,SKI38OB,SKIDAWAY & 38TH SB,,32.046276,-81.064214,,,,
1188,SKI40OB,SKIDAWAY & 40TH SB,,32.044445,-81.063735,,,,
1189,JMBLNGP,JOHNNY MERCER & LYMAN EB,,32.03965,-81.019841,,,,
1190,JMBMERR,JOHNNY MERCER & WHITEMARSH WAY EB,,32.037754,-81.015427,,,,
1191,JMBHAM,JOHNNY MERCER & HAMMOCK EB,,32.036819,-81.013194,,,,
1192,WHIJMB,WHITEMARSH ISL & JOHNNY MERCER NB,,32.036333,-81.009386,,,,
1193,WHIMAP,WHITEMARSH & MAPMAKER NB,,32.040219,-81.009287,,,,
1194,H80BP,HWY 80 & MAPMAKER EB,,32.040157,-80.99651,,,,
1195,BRYSTOB,BRYAN WOODS & STONEBRIDGE SB,,32.035217,-80.991526,,,,
1196,BRYMHOB,BRYAN WOODS & MARSH HARBOR SB,,32.030866,-80.994189,,,,
1197,BRYJMOB,BRYAN WOODS & JOHNNY MERCER NB,,32.027648,-80.998894,,,,
1198,JMBTROB,JOHNNY MERCER & TURNER ROCK EB,,32.022341,-80.995123,,,,
1199,JMBWIR,JOHNNY MERCER & WILM ISLAND EB,,32.01458,-80.98591,,,,
1200,JMBSID,JOHNNY MERCER & SEA ISLAND EB,GA-367 & UNNAMED,32.014137,-80.981933,,,,
1201,JMBMAC,JOHNNY MERCER & SHIPWRECK EB,,32.016064,-80.97908,,,,
1202,PENPOR,PENNWALLER & PORT ROYAL SB,,32.0137,-80.974861,,,,
1203,PENDWR,PENN WALLER & DEERWOOD SB,,32.010288,-80.973323,,,,
1204,PENOTR,PENN WALLER & OLD TOWNE SB,,32.00596,-80.971297,,,,
1205,PENOAKS,PENN WALLER & TRAFFORD SB,,32.003724,-80.970258,,,,
1206,PENWAL,PENN WALLER & WALTHOUR SB,,32.001614,-80.969229,,,,
1207,WALCRI,WALTHOUR & CRISP EB,,32.003954,-80.966142,,,,
1208,WALBWR,WALTHOUR & BOB WHITE EB,,32.007101,-80.962395,,,,
1209,WALOML,WALTHOUR & OEMLER EB,,32.010194,-80.958786,,,,
1210,WALPAC,WALTHOUR & PALMETTO COVE NB,,32.013237,-80.959749,,,,
1211,WALCON,WALTHOUR & CONCORD NB,WALTHOUR RD & CONCORD RD,32.015221,-80.960586,,,,
1212,JMBQUA,JOHNNY MERCER & QUARTERMAN WB,,32.022455,-80.96933,,,,
1213,JMBFOR,JOHNNY MERCER & FORTILLA WB,,32.020304,-80.973034,,,,
1214,JMBPEN,JOHNNY MERCER & PENN WALLER WB,JOHNNY MERCER BLVD & PENN WALLER RD,32.018324,-80.976429,,,,
1215,JMSHIP,JOHNNY MERCER & SHIPWRECK WB,,32.016297,-80.978846,,,,
1216,JMBVSC,JOHNNY MERCER & VILLAGE CTR WB,GA-367 & WILMINGTON VILLAGE WAY,32.01403,-80.983167,,,,
1217,JMBBPG,JOHNNY MERCER & BP GAS STA EB,GA-367 & WILMINGTON ISLAND RD,32.014741,-80.98608,,,,
1218,JMBTRIB,JOHNNY MERCER & TURNER ROCK WB,,32.022305,-80.995017,,,,
1219,JMBWIB,JOHNNY MERCER &  WILMINTON ISL RD,GA-367 & BILLY SASSER RD,32.015361,-80.986919,,,,
1220,BRYMAIB,BRYAN WOODS & MARSH HARBOUR NB,,32.030714,-80.994307,,,,
1221,BRYSTIB,BRYAN WOODS & STONEBRIDGE NB,,32.03519,-80.991473,,,,
1222,80WBPW,HWY 80 & MAPMAKER WB,ISLANDS EXPY & STONEBRIDGE DR,32.040489,-80.996585,,,,
1223,WIBJMB,WHITEMARSH ISL & JOHNNY MERCER SB,,32.036494,-81.009333,,,,
1224,JMBMER,JOHNNY MERCER &  MERCER PL,JOHNNY MERCER BLVD & LYMAN HALL,32.038041,-81.015576,,,,
1226,SKIVINB,SKIDAWAY & VICTORY NB,,32.042022,-81.06365,,,,
1227,SKI40IB,SKIDAWAY & 40TH NB,,32.044526,-81.063693,,,,
1229,SKI36IB,SKIDAWAY & 36TH NB,,32.048089,-81.064629,,,,
1230,SKICHE,SKIDAWAY & CHELSEA NB,SKIDAWAY RD & CHELSEA DR,32.050395,-81.065575,,,,
1232,SKIDUIB,SKIDAWAY & DURANT NB,,32.053447,-81.067139,,,,
1233,HENSKI,HENRY & SKIDAWAY WB,,32.055538,-81.068682,,,,
1234,HENMCM,HENRY & MCCORMICK WB,,32.055879,-81.070023,,,,
1235,HENBEE,HENRY & BEE WB,,32.05666,-81.073311,,,,
1236,HENASH,HENRY & ASH WB,,32.057297,-81.075567,,,,
1237,HENCED,HENRY & CEDAR WB,,32.057808,-81.077514,,,,
1238,HENLIV,HENRY & LIVE OAK WB,,32.058347,-81.079482,,,,
1239,HENHAR,HENRY & HARMON WB,,32.059441,-81.08375,,,,
1240,HENPAU,HENRY & PAULSEN WB,,32.059854,-81.085261,,,,
1241,HENATL,HENRY & ATLANTIC WB,,32.060554,-81.087676,,,,
1242,EBRDUF,E BROAD & DUFFY NB,,32.06224,-81.090273,,,,
1243,EBRPARK,E BROAD & PARK NB,,32.062842,-81.090039,,,,
1244,EBRWAL,E BROAD & WALDBURG NB,E WALDBURG ST & E BROAD ST,32.063641,-81.089688,,,,
1246,EBRHUN,E BROAD & HUNTINDON NB,,32.067204,-81.08838,,,,
1247,EBRGOR,E BROAD & GORDON NB,,32.069205,-81.087646,,,,
1248,EBRJON,E BROAD & JONES NB,,32.070587,-81.087136,,,,
1249,EBRLIB,E BROAD & LIBERTY NB,,32.072562,-81.086402,,,,
1250,OGLBUIB,OGLETHORPE & BULL WB,W OGLETHORPE AVE & BULL ST,32.077003,-81.092714,,,,
1251,WHICMIB,WHITEMARSH & ISLANDS HIGH NB,,32.038432,-81.008172,,,,
